day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;2000;COCONUT;10128;135;10127;42;;;10129;135;10130;42;;;10128.5;0.0
2;2000;COCONUT_COUPON;680;33;;;;;681;28;;;;;680.5;0.0
2;2100;COCONUT_COUPON;680;31;;;;;682;31;;;;;681.0;0.0
2;2100;COCONUT;10127;102;10126;51;;;10129;153;;;;;10128.0;0.0
2;2200;COCONUT;10128;107;10127;46;;;10129;107;10130;46;;;10128.5;0.0
2;2200;COCONUT_COUPON;679;33;;;;;681;33;;;;;680.0;0.0
2;2300;COCONUT;10128;121;10127;43;;;10129;121;10130;43;;;10128.5;0.0
2;2300;COCONUT_COUPON;679;57;;;;;681;45;;;;;680.0;0.0
2;2400;COCONUT;10128;133;10127;45;;;10130;178;;;;;10129.0;0.0
2;2400;COCONUT_COUPON;678;45;;;;;679;45;;;;;678.5;0.0
2;2500;COCONUT_COUPON;678;29;;;;;679;29;;;;;678.5;0.0
2;2500;COCONUT;10127;199;;;;;10129;124;10130;75;;;10128.0;0.0
2;2600;COCONUT;10128;130;10127;41;;;10129;130;10130;41;;;10128.5;0.0
2;2600;COCONUT_COUPON;678;36;;;;;679;36;;;;;678.5;0.0
2;2700;COCONUT;10127;179;;;;;10129;108;10130;71;;;10128.0;0.0
2;2700;COCONUT_COUPON;679;41;;;;;680;41;;;;;679.5;0.0
2;2800;COCONUT;10126;147;10125;68;;;10127;147;10128;68;;;10126.5;0.0
2;2800;COCONUT_COUPON;678;34;;;;;680;34;;;;;679.0;0.0
2;2900;COCONUT_COUPON;679;43;;;;;680;43;;;;;679.5;0.0
2;2900;COCONUT;10125;129;10124;61;;;10127;190;;;;;10126.0;0.0
2;3000;COCONUT;10126;147;10125;68;;;10128;215;;;;;10127.0;0.0
2;3000;COCONUT_COUPON;678;28;;;;;679;28;;;;;678.5;0.0
2;3100;COCONUT;10125;127;10124;60;;;10127;187;;;;;10126.0;0.0
2;3100;COCONUT_COUPON;678;33;;;;;679;33;;;;;678.5;0.0
2;3200;COCONUT;10125;146;10124;60;;;10126;146;10127;60;;;10125.5;0.0
2;3200;COCONUT_COUPON;677;42;;;;;678;42;;;;;677.5;0.0
2;3300;COCONUT_COUPON;678;42;;;;;679;42;;;;;678.5;0.0
2;3300;COCONUT;10124;137;10123;80;;;10125;137;10126;80;;;10124.5;0.0
2;3400;COCONUT;10124;130;10123;70;;;10126;200;;;;;10125.0;0.0
2;3400;COCONUT_COUPON;678;42;;;;;679;42;;;;;678.5;0.0
2;3500;COCONUT;10122;103;10121;40;;;10123;103;10124;40;;;10122.5;0.0
2;3500;COCONUT_COUPON;677;24;;;;;678;44;;;;;677.5;0.0
2;3600;COCONUT_COUPON;677;38;;;;;678;38;;;;;677.5;0.0
2;3600;COCONUT;10122;150;10121;77;;;10124;227;;;;;10123.0;0.0
2;3700;COCONUT_COUPON;676;32;;;;;677;32;;;;;676.5;0.0
2;3700;COCONUT;10120;207;;;;;10122;139;10123;68;;;10121.0;0.0
2;3800;COCONUT_COUPON;675;37;;;;;676;37;;;;;675.5;0.0
2;3800;COCONUT;10119;106;10118;55;;;10121;161;;;;;10120.0;0.0
2;3900;COCONUT;10120;147;10119;50;;;10121;147;10122;50;;;10120.5;0.0
2;3900;COCONUT_COUPON;676;36;;;;;677;36;;;;;676.5;0.0
2;4000;COCONUT_COUPON;677;55;;;;;678;40;;;;;677.5;0.0
2;4000;COCONUT;10122;123;10121;42;;;10123;123;10124;42;;;10122.5;0.0
2;4100;COCONUT_COUPON;678;38;;;;;679;31;;;;;678.5;0.0
2;4100;COCONUT;10121;103;10120;78;;;10122;103;10123;78;;;10121.5;0.0
2;4200;COCONUT_COUPON;675;31;;;;;677;38;;;;;676.0;0.0
2;4200;COCONUT;10119;180;;;;;10121;136;10122;44;;;10120.0;0.0
2;4300;COCONUT;10120;129;10119;46;;;10121;129;10122;46;;;10120.5;0.0
2;4300;COCONUT_COUPON;676;43;;;;;677;43;;;;;676.5;0.0
2;4400;COCONUT_COUPON;677;46;;;;;678;46;;;;;677.5;0.0
2;4400;COCONUT;10119;194;;;;;10121;114;10122;80;;;10120.0;0.0
2;4500;COCONUT_COUPON;676;29;;;;;677;29;;;;;676.5;0.0
2;4500;COCONUT;10118;103;10117;43;;;10120;146;;;;;10119.0;0.0
2;4600;COCONUT_COUPON;676;41;;;;;678;41;;;;;677.0;0.0
2;4600;COCONUT;10120;125;10119;59;;;10121;125;10122;59;;;10120.5;0.0
2;4700;COCONUT;10120;133;10119;70;;;10121;133;10122;70;;;10120.5;0.0
2;4700;COCONUT_COUPON;676;41;;;;;677;41;;;;;676.5;0.0
2;4800;COCONUT_COUPON;678;38;;;;;679;38;;;;;678.5;0.0
2;4800;COCONUT;10120;111;10119;78;;;10122;189;;;;;10121.0;0.0
2;4900;COCONUT_COUPON;678;39;;;;;679;39;;;;;678.5;0.0
2;4900;COCONUT;10119;137;10118;43;;;10120;137;10121;43;;;10119.5;0.0
2;5000;COCONUT_COUPON;681;44;;;;;682;44;;;;;681.5;0.0
2;5000;COCONUT;10119;188;;;;;10121;146;10122;42;;;10120.0;0.0
2;5100;COCONUT;10117;120;10116;73;;;10118;120;10119;73;;;10117.5;0.0
2;5100;COCONUT_COUPON;680;41;;;;;681;41;;;;;680.5;0.0
2;5200;COCONUT_COUPON;680;38;;;;;682;38;;;;;681.0;0.0
2;5200;COCONUT;10118;112;10117;42;;;10120;154;;;;;10119.0;0.0
2;5300;COCONUT_COUPON;681;38;;;;;682;38;;;;;681.5;0.0
2;5300;COCONUT;10119;137;10118;46;;;10121;183;;;;;10120.0;0.0
2;5400;COCONUT_COUPON;681;41;;;;;682;41;;;;;681.5;0.0
2;5400;COCONUT;10120;102;10119;45;;;10121;109;10122;45;;;10120.5;0.0
2;5500;COCONUT;10120;108;10119;80;;;10121;108;10122;80;;;10120.5;0.0
2;5500;COCONUT_COUPON;682;40;;;;;684;40;;;;;683.0;0.0
2;5600;COCONUT_COUPON;683;38;;;;;684;38;;;;;683.5;0.0
2;5600;COCONUT;10120;170;;;;;10122;100;10123;70;;;10121.0;0.0
2;5700;COCONUT_COUPON;684;39;;;;;685;39;;;;;684.5;0.0
2;5700;COCONUT;10120;172;;;;;10122;108;10123;64;;;10121.0;0.0
2;5800;COCONUT_COUPON;682;38;;;;;684;38;;;;;683.0;0.0
2;5800;COCONUT;10120;103;10119;47;;;10121;103;10122;47;;;10120.5;0.0
2;5900;COCONUT;10118;116;10117;72;;;10120;188;;;;;10119.0;0.0
2;5900;COCONUT_COUPON;681;42;;;;;682;42;;;;;681.5;0.0
2;6000;COCONUT_COUPON;682;43;;;;;683;43;;;;;682.5;0.0
2;6000;COCONUT;10119;106;10118;55;;;10120;106;10121;55;;;10119.5;0.0
2;6100;COCONUT_COUPON;682;30;;;;;683;30;;;;;682.5;0.0
2;6100;COCONUT;10118;171;;;;;10119;10;10120;112;10121;59;10118.5;0.0
2;6200;COCONUT_COUPON;682;57;;;;;683;42;;;;;682.5;0.0
2;6200;COCONUT;10117;146;10116;76;;;10119;222;;;;;10118.0;0.0
2;6300;COCONUT;10117;133;10116;52;;;10118;133;10119;52;;;10117.5;0.0
2;6300;COCONUT_COUPON;682;45;;;;;683;45;;;;;682.5;0.0
2;6400;COCONUT_COUPON;681;48;;;;;682;48;;;;;681.5;0.0
2;6400;COCONUT;10116;112;10115;78;;;10117;112;10118;78;;;10116.5;0.0
2;6500;COCONUT_COUPON;680;31;;;;;681;31;;;;;680.5;0.0
2;6500;COCONUT;10116;130;10115;41;;;10118;171;;;;;10117.0;0.0
2;6600;COCONUT_COUPON;681;41;;;;;682;41;;;;;681.5;0.0
2;6600;COCONUT;10116;141;10115;68;;;10118;209;;;;;10117.0;0.0
2;6700;COCONUT;10117;109;10116;77;;;10118;109;10119;77;;;10117.5;0.0
2;6700;COCONUT_COUPON;681;38;;;;;682;38;;;;;681.5;0.0
2;6800;COCONUT_COUPON;681;46;;;;;682;46;;;;;681.5;0.0
2;6800;COCONUT;10117;193;;;;;10119;142;10120;51;;;10118.0;0.0
2;6900;COCONUT_COUPON;683;16;682;20;;;684;36;;;;;683.5;0.0
2;6900;COCONUT;10117;105;10116;43;;;10118;105;10119;43;;;10117.5;0.0
2;7000;COCONUT_COUPON;681;41;;;;;682;41;;;;;681.5;0.0
2;7000;COCONUT;10117;120;10116;76;;;10118;120;10119;76;;;10117.5;0.0
2;7100;COCONUT;10117;124;10116;65;;;10118;124;10119;65;;;10117.5;0.0
2;7100;COCONUT_COUPON;681;45;;;;;682;38;;;;;681.5;0.0
2;7200;COCONUT_COUPON;681;38;;;;;682;27;;;;;681.5;0.0
2;7200;COCONUT;10116;198;;;;;10118;128;10119;70;;;10117.0;0.0
2;7300;COCONUT_COUPON;682;37;;;;;683;37;;;;;682.5;0.0
2;7300;COCONUT;10117;111;10116;71;;;10118;111;10119;71;;;10117.5;0.0
2;7400;COCONUT_COUPON;682;37;;;;;683;37;;;;;682.5;0.0
2;7400;COCONUT;10118;114;10117;71;;;10120;185;;;;;10119.0;0.0
2;7500;COCONUT;10118;113;10117;56;;;10119;113;10120;56;;;10118.5;0.0
2;7500;COCONUT_COUPON;681;26;;;;;682;26;;;;;681.5;0.0
2;7600;COCONUT;10119;149;10118;59;;;10120;149;10121;59;;;10119.5;0.0
2;7600;COCONUT_COUPON;681;26;;;;;682;39;;;;;681.5;0.0
2;7700;COCONUT;10117;178;;;;;10119;134;10120;44;;;10118.0;0.0
2;7700;COCONUT_COUPON;680;36;;;;;681;36;;;;;680.5;0.0
2;7800;COCONUT_COUPON;678;22;;;;;679;27;;;;;678.5;0.0
2;7800;COCONUT;10115;176;;;;;10117;106;10118;70;;;10116.0;0.0
2;7900;COCONUT;10116;110;10115;56;;;10117;110;10118;56;;;10116.5;0.0
2;7900;COCONUT_COUPON;678;32;;;;;679;32;;;;;678.5;0.0
2;8000;COCONUT;10116;175;;;;;10118;126;10119;49;;;10117.0;0.0
2;8000;COCONUT_COUPON;677;47;;;;;678;47;;;;;677.5;0.0
2;8100;COCONUT;10117;116;10116;76;;;10118;116;10119;76;;;10117.5;0.0
2;8100;COCONUT_COUPON;678;27;;;;;679;27;;;;;678.5;0.0
2;8200;COCONUT;10116;149;;;;;10118;109;10119;40;;;10117.0;0.0
2;8200;COCONUT_COUPON;679;43;;;;;680;43;;;;;679.5;0.0
2;8300;COCONUT_COUPON;679;51;;;;;680;45;;;;;679.5;0.0
2;8300;COCONUT;10117;7;10116;193;;;10118;131;10119;62;;;10117.5;0.0
2;8400;COCONUT;10117;143;10116;58;;;10118;143;10119;58;;;10117.5;0.0
2;8400;COCONUT_COUPON;679;33;;;;;680;33;;;;;679.5;0.0
2;8500;COCONUT;10116;146;10115;63;;;10118;209;;;;;10117.0;0.0
2;8500;COCONUT_COUPON;679;29;;;;;680;29;;;;;679.5;0.0
2;8600;COCONUT;10115;101;10114;68;;;10116;101;10117;68;;;10115.5;0.0
2;8600;COCONUT_COUPON;678;34;;;;;679;34;;;;;678.5;0.0
2;8700;COCONUT_COUPON;679;40;;;;;680;40;;;;;679.5;0.0
2;8700;COCONUT;10113;181;;;;;10115;124;10116;57;;;10114.0;0.0
2;8800;COCONUT;10113;117;10112;40;;;10115;157;;;;;10114.0;0.0
2;8800;COCONUT_COUPON;681;35;;;;;682;35;;;;;681.5;0.0
2;8900;COCONUT;10112;213;;;;;10114;140;10115;73;;;10113.0;0.0
2;8900;COCONUT_COUPON;682;29;;;;;683;29;;;;;682.5;0.0
2;9000;COCONUT;10113;101;10112;57;;;10114;101;10115;57;;;10113.5;0.0
2;9000;COCONUT_COUPON;683;48;;;;;684;48;;;;;683.5;0.0
2;9100;COCONUT_COUPON;682;36;;;;;683;36;;;;;682.5;0.0
2;9100;COCONUT;10113;143;10112;78;;;10114;143;10115;78;;;10113.5;0.0
2;9200;COCONUT;10112;140;10111;61;;;10113;139;10114;61;;;10112.5;0.0
2;9200;COCONUT_COUPON;680;46;;;;;681;46;;;;;680.5;0.0
2;9300;COCONUT;10111;140;10110;52;;;10112;135;10113;52;;;10111.5;0.0
2;9300;COCONUT_COUPON;679;44;;;;;680;44;;;;;679.5;0.0
2;9400;COCONUT;10110;144;10109;48;;;10111;144;10112;48;;;10110.5;0.0
2;9400;COCONUT_COUPON;678;22;;;;;679;36;;;;;678.5;0.0
2;9500;COCONUT_COUPON;680;32;;;;;681;32;;;;;680.5;0.0
2;9500;COCONUT;10109;123;10108;76;;;10111;199;;;;;10110.0;0.0
2;9600;COCONUT;10108;173;;;;;10110;121;10111;52;;;10109.0;0.0
2;9600;COCONUT_COUPON;680;30;;;;;681;30;;;;;680.5;0.0
2;9700;COCONUT;10108;205;;;;;10110;150;10111;55;;;10109.0;0.0
2;9700;COCONUT_COUPON;679;45;;;;;680;45;;;;;679.5;0.0
2;9800;COCONUT;10108;101;10107;65;;;10109;101;10110;65;;;10108.5;0.0
2;9800;COCONUT_COUPON;679;41;;;;;680;41;;;;;679.5;0.0
2;9900;COCONUT_COUPON;681;2;680;48;;;682;50;;;;;681.5;0.0
2;9900;COCONUT;10109;143;10108;52;;;10110;143;10111;52;;;10109.5;0.0
2;10000;COCONUT;10107;135;10106;61;;;10109;196;;;;;10108.0;0.0
2;10000;COCONUT_COUPON;678;43;;;;;679;43;;;;;678.5;0.0
2;10100;COCONUT;10107;126;10106;77;;;10108;126;10109;77;;;10107.5;0.0
2;10100;COCONUT_COUPON;677;38;;;;;679;38;;;;;678.0;0.0
2;10200;COCONUT;10107;105;10106;40;;;10108;105;10109;40;;;10107.5;0.0
2;10200;COCONUT_COUPON;679;51;;;;;680;51;;;;;679.5;0.0
2;10300;COCONUT_COUPON;678;45;;;;;680;45;;;;;679.0;0.0
2;10300;COCONUT;10106;183;;;;;10108;104;10109;79;;;10107.0;0.0
2;10400;COCONUT;10106;159;10105;63;;;10107;149;10108;63;;;10106.5;0.0
2;10400;COCONUT_COUPON;680;37;;;;;681;37;;;;;680.5;0.0
2;10500;COCONUT;10104;105;10103;58;;;10106;163;;;;;10105.0;0.0
2;10500;COCONUT_COUPON;678;42;;;;;679;42;;;;;678.5;0.0
2;10600;COCONUT;10104;115;10103;43;;;10105;115;10106;43;;;10104.5;0.0
2;10600;COCONUT_COUPON;679;36;;;;;680;36;;;;;679.5;0.0
2;10700;COCONUT_COUPON;680;40;;;;;681;40;;;;;680.5;0.0
2;10700;COCONUT;10104;112;10103;78;;;10105;112;10106;78;;;10104.5;0.0
2;10800;COCONUT;10103;105;10102;64;;;10105;169;;;;;10104.0;0.0
2;10800;COCONUT_COUPON;680;48;;;;;681;48;;;;;680.5;0.0
2;10900;COCONUT;10103;148;10102;40;;;10104;148;10105;40;;;10103.5;0.0
2;10900;COCONUT_COUPON;680;39;;;;;681;39;;;;;680.5;0.0
2;11000;COCONUT;10103;125;10102;44;;;10104;125;10105;44;;;10103.5;0.0
2;11000;COCONUT_COUPON;678;38;;;;;679;38;;;;;678.5;0.0
2;11100;COCONUT_COUPON;679;40;;;;;680;40;;;;;679.5;0.0
2;11100;COCONUT;10102;153;10101;45;;;10104;188;;;;;10103.0;0.0
2;11200;COCONUT;10101;92;10100;69;;;10103;169;;;;;10102.0;0.0
2;11200;COCONUT_COUPON;678;39;;;;;679;39;;;;;678.5;0.0
2;11300;COCONUT;10101;156;;;;;10103;113;10104;43;;;10102.0;0.0
2;11300;COCONUT_COUPON;680;31;;;;;681;31;;;;;680.5;0.0
2;11400;COCONUT;10102;126;10101;46;;;10104;172;;;;;10103.0;0.0
2;11400;COCONUT_COUPON;680;29;;;;;681;29;;;;;680.5;0.0
2;11500;COCONUT_COUPON;681;48;;;;;682;31;;;;;681.5;0.0
2;11500;COCONUT;10102;108;10101;53;;;10104;161;;;;;10103.0;0.0
2;11600;COCONUT;10102;158;;;;;10104;107;10105;51;;;10103.0;0.0
2;11600;COCONUT_COUPON;679;41;;;;;680;41;;;;;679.5;0.0
2;11700;COCONUT;10103;126;10102;73;;;10104;133;10105;73;;;10103.5;0.0
2;11700;COCONUT_COUPON;680;33;;;;;681;33;;;;;680.5;0.0
2;11800;COCONUT;10103;114;10102;66;;;10104;114;10105;66;;;10103.5;0.0
2;11800;COCONUT_COUPON;680;35;;;;;681;35;;;;;680.5;0.0
2;11900;COCONUT_COUPON;679;30;;;;;681;30;;;;;680.0;0.0
2;11900;COCONUT;10102;147;10101;46;;;10104;193;;;;;10103.0;0.0
2;12000;COCONUT;10102;123;10101;60;;;10104;123;10105;60;;;10103.0;0.0
2;12000;COCONUT_COUPON;680;41;;;;;681;41;;;;;680.5;0.0
2;12100;COCONUT;10101;115;10100;51;;;10102;115;10103;51;;;10101.5;0.0
2;12100;COCONUT_COUPON;679;41;;;;;680;41;;;;;679.5;0.0
2;12200;COCONUT;10101;140;10100;66;;;10102;140;10103;66;;;10101.5;0.0
2;12200;COCONUT_COUPON;680;34;;;;;681;34;;;;;680.5;0.0
2;12300;COCONUT_COUPON;678;38;;;;;679;38;;;;;678.5;0.0
2;12300;COCONUT;10100;187;;;;;10102;146;10103;41;;;10101.0;0.0
2;12400;COCONUT_COUPON;681;37;;;;;682;37;;;;;681.5;0.0
2;12400;COCONUT;10100;117;10099;49;;;10101;117;10102;49;;;10100.5;0.0
2;12500;COCONUT;10099;131;10098;52;;;10100;131;10101;52;;;10099.5;0.0
2;12500;COCONUT_COUPON;681;31;;;;;682;49;;;;;681.5;0.0
2;12600;COCONUT_COUPON;682;32;;;;;683;32;;;;;682.5;0.0
2;12600;COCONUT;10098;10;10097;169;;;10099;102;10100;67;;;10098.5;0.0
2;12700;COCONUT_COUPON;680;33;;;;;681;33;;;;;680.5;0.0
2;12700;COCONUT;10097;109;10096;66;;;10099;175;;;;;10098.0;0.0
2;12800;COCONUT_COUPON;680;42;;;;;681;42;;;;;680.5;0.0
2;12800;COCONUT;10098;139;10097;60;;;10099;139;10100;60;;;10098.5;0.0
2;12900;COCONUT;10096;109;10095;44;;;10097;109;10098;44;;;10096.5;0.0
2;12900;COCONUT_COUPON;678;35;;;;;679;35;;;;;678.5;0.0
2;13000;COCONUT_COUPON;677;47;;;;;678;40;;;;;677.5;0.0
2;13000;COCONUT;10095;143;10094;72;;;10096;143;10097;72;;;10095.5;0.0
2;13100;COCONUT_COUPON;678;33;;;;;679;33;;;;;678.5;0.0
2;13100;COCONUT;10095;108;10094;41;;;10096;108;10097;41;;;10095.5;0.0
2;13200;COCONUT_COUPON;680;1;679;43;;;681;44;;;;;680.5;0.0
2;13200;COCONUT;10095;108;10094;51;;;10096;108;10097;51;;;10095.5;0.0
2;13300;COCONUT;10097;137;10096;62;;;10099;199;;;;;10098.0;0.0
2;13300;COCONUT_COUPON;680;48;;;;;681;48;;;;;680.5;0.0
2;13400;COCONUT_COUPON;681;35;;;;;682;35;;;;;681.5;0.0
2;13400;COCONUT;10098;135;10097;70;;;10100;205;;;;;10099.0;0.0
2;13500;COCONUT_COUPON;683;47;;;;;684;47;;;;;683.5;0.0
2;13500;COCONUT;10100;130;10099;77;;;10102;207;;;;;10101.0;0.0
2;13600;COCONUT_COUPON;684;35;;;;;685;35;;;;;684.5;0.0
2;13600;COCONUT;10101;123;10100;53;;;10102;123;10103;53;;;10101.5;0.0
2;13700;COCONUT;10101;141;10100;72;;;10102;133;10103;72;;;10101.5;0.0
2;13700;COCONUT_COUPON;683;50;;;;;684;50;;;;;683.5;0.0
2;13800;COCONUT_COUPON;685;44;;;;;686;44;;;;;685.5;0.0
2;13800;COCONUT;10102;139;10101;75;;;10103;139;10104;75;;;10102.5;0.0
2;13900;COCONUT_COUPON;685;38;;;;;686;38;;;;;685.5;0.0
2;13900;COCONUT;10103;123;10102;58;;;10105;181;;;;;10104.0;0.0
2;14000;COCONUT_COUPON;685;33;;;;;686;33;;;;;685.5;0.0
2;14000;COCONUT;10104;147;10103;52;;;10105;147;10106;52;;;10104.5;0.0
2;14100;COCONUT;10106;101;10105;57;;;10107;101;10108;57;;;10106.5;0.0
2;14100;COCONUT_COUPON;686;44;;;;;687;44;;;;;686.5;0.0
2;14200;COCONUT_COUPON;687;38;;;;;688;38;;;;;687.5;0.0
2;14200;COCONUT;10105;125;10104;42;;;10107;167;;;;;10106.0;0.0
2;14300;COCONUT_COUPON;687;43;;;;;688;43;;;;;687.5;0.0
2;14300;COCONUT;10106;138;10105;53;;;10107;138;10108;53;;;10106.5;0.0
2;14400;COCONUT_COUPON;687;43;;;;;688;43;;;;;687.5;0.0
2;14400;COCONUT;10106;175;;;;;10108;131;10109;44;;;10107.0;0.0
2;14500;COCONUT;10107;106;10106;80;;;10108;106;10109;80;;;10107.5;0.0
2;14500;COCONUT_COUPON;687;36;;;;;688;36;;;;;687.5;0.0
2;14600;COCONUT_COUPON;685;42;;;;;686;42;;;;;685.5;0.0
2;14600;COCONUT;10106;132;10105;61;;;10108;193;;;;;10107.0;0.0
2;14700;COCONUT_COUPON;686;33;;;;;687;33;;;;;686.5;0.0
2;14700;COCONUT;10106;138;10105;46;;;10108;184;;;;;10107.0;0.0
2;14800;COCONUT_COUPON;684;31;;;;;685;31;;;;;684.5;0.0
2;14800;COCONUT;10105;108;10104;48;;;10106;108;10107;48;;;10105.5;0.0
2;14900;COCONUT;10105;107;10104;60;;;10106;107;10107;60;;;10105.5;0.0
2;14900;COCONUT_COUPON;684;50;;;;;685;50;;;;;684.5;0.0
2;15000;COCONUT_COUPON;684;24;;;;;685;43;;;;;684.5;0.0
2;15000;COCONUT;10104;97;10103;71;;;10105;103;10106;71;;;10104.5;0.0
2;15100;COCONUT_COUPON;684;35;;;;;685;35;;;;;684.5;0.0
2;15100;COCONUT;10104;143;10103;40;;;10105;135;10106;40;;;10104.5;0.0
2;15200;COCONUT_COUPON;685;31;;;;;686;40;;;;;685.5;0.0
2;15200;COCONUT;10105;127;10104;57;;;10106;127;10107;57;;;10105.5;0.0
2;15300;COCONUT;10107;6;10106;197;;;10108;150;10109;47;;;10107.5;0.0
2;15300;COCONUT_COUPON;686;43;;;;;687;43;;;;;686.5;0.0
2;15400;COCONUT_COUPON;685;45;;;;;686;45;;;;;685.5;0.0
2;15400;COCONUT;10105;190;;;;;10107;132;10108;58;;;10106.0;0.0
2;15500;COCONUT_COUPON;684;46;;;;;685;46;;;;;684.5;0.0
2;15500;COCONUT;10103;149;10102;45;;;10104;149;10105;45;;;10103.5;0.0
2;15600;COCONUT_COUPON;684;44;;;;;685;44;;;;;684.5;0.0
2;15600;COCONUT;10104;110;10103;46;;;10105;110;10106;46;;;10104.5;0.0
2;15700;COCONUT;10104;125;10103;57;;;10106;182;;;;;10105.0;0.0
2;15700;COCONUT_COUPON;684;30;;;;;685;30;;;;;684.5;0.0
2;15800;COCONUT_COUPON;684;38;;;;;685;38;;;;;684.5;0.0
2;15800;COCONUT;10105;128;10104;56;;;10106;128;10107;56;;;10105.5;0.0
2;15900;COCONUT_COUPON;683;35;;;;;684;35;;;;;683.5;0.0
2;15900;COCONUT;10105;142;10104;40;;;10106;133;10107;40;;;10105.5;0.0
2;16000;COCONUT_COUPON;682;32;;;;;683;32;;;;;682.5;0.0
2;16000;COCONUT;10104;8;10103;198;;;10105;140;10106;58;;;10104.5;0.0
2;16100;COCONUT;10103;141;10102;64;;;10105;205;;;;;10104.0;0.0
2;16100;COCONUT_COUPON;684;39;;;;;685;39;;;;;684.5;0.0
2;16200;COCONUT_COUPON;683;37;;;;;684;37;;;;;683.5;0.0
2;16200;COCONUT;10103;150;10102;43;;;10104;150;10105;43;;;10103.5;0.0
2;16300;COCONUT_COUPON;685;39;;;;;686;2;687;37;;;685.5;0.0
2;16300;COCONUT;10102;190;;;;;10104;144;10105;46;;;10103.0;0.0
2;16400;COCONUT_COUPON;684;35;;;;;685;35;;;;;684.5;0.0
2;16400;COCONUT;10102;150;10101;53;;;10103;150;10104;53;;;10102.5;0.0
2;16500;COCONUT;10102;183;;;;;10104;127;10105;56;;;10103.0;0.0
2;16500;COCONUT_COUPON;684;45;;;;;685;45;;;;;684.5;0.0
2;16600;COCONUT;10101;169;;;;;10103;121;10104;48;;;10102.0;0.0
