day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
4;1100;AMETHYSTS;9995;24;;;;;9998;1;10005;24;;;9996.5;0.0
4;1100;GIFT_BASKET;69136;15;69135;20;;;69148;15;69149;20;;;69142.0;0.0
4;1100;STARFRUIT;4907;23;;;;;4912;3;4914;24;;;4909.5;0.0
4;1100;CHOCOLATE;7831;44;7830;79;;;7832;44;7833;79;;;7831.5;0.0
4;1100;COCONUT;9885;130;9884;69;;;9887;199;;;;;9886.0;0.0
4;1100;COCONUT_COUPON;576;35;;;;;577;35;;;;;576.5;0.0
4;1100;STRAWBERRIES;3957;264;;;;;3959;264;;;;;3958.0;0.0
4;1200;STARFRUIT;4907;24;;;;;4913;24;;;;;4910.0;0.0
4;1200;STRAWBERRIES;3957;185;;;;;3959;185;;;;;3958.0;0.0
4;1200;COCONUT_COUPON;575;48;;;;;576;48;;;;;575.5;0.0
4;1200;COCONUT;9884;100;9883;42;;;9886;142;;;;;9885.0;0.0
4;1200;ROSES;13703;77;;;;;13704;77;;;;;13703.5;0.0
4;1200;ORCHIDS;1099;8;1098;5;1090;49;1107;8;1109;5;1116;49;1103.0;0.0
4;1200;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
4;1200;GIFT_BASKET;69142;1;69141;18;69140;29;69147;1;69153;1;69154;18;69144.5;0.0
4;1200;CHOCOLATE;7832;50;7831;66;;;7833;116;;;;;7832.5;0.0
4;1300;CHOCOLATE;7831;112;;;;;7832;44;7833;68;;;7831.5;0.0
4;1300;COCONUT_COUPON;574;29;;;;;575;29;;;;;574.5;0.0
4;1300;COCONUT;9884;110;9883;45;;;9885;110;9886;45;;;9884.5;0.0
4;1300;ORCHIDS;1100;8;1099;3;1091;47;1108;8;1110;3;1117;47;1104.0;0.0
4;1300;STRAWBERRIES;3958;72;3957;158;;;3959;226;;;;;3958.5;0.0
4;1300;ROSES;13701;52;;;;;13703;52;;;;;13702.0;0.0
4;1300;AMETHYSTS;10002;2;9995;26;;;10005;26;;;;;10003.5;0.0
4;1300;STARFRUIT;4907;26;;;;;4913;26;;;;;4910.0;0.0
4;1300;GIFT_BASKET;69134;13;69133;16;;;69147;13;69148;16;;;69140.5;0.0
4;1400;AMETHYSTS;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;0.0
4;1400;GIFT_BASKET;69129;2;69128;13;69127;18;69140;2;69141;13;69142;18;69134.5;0.0
4;1400;STRAWBERRIES;3958;77;3957;123;;;3959;200;;;;;3958.5;0.0
4;1400;STARFRUIT;4907;24;;;;;4913;2;4914;22;;;4910.0;0.0
4;1400;CHOCOLATE;7829;57;7828;77;;;7830;57;7831;77;;;7829.5;0.0
4;1400;COCONUT_COUPON;575;33;;;;;576;33;;;;;575.5;0.0
4;1400;COCONUT;9882;119;9881;42;;;9884;161;;;;;9883.0;0.0
4;1400;ROSES;13697;68;;;;;13699;68;;;;;13698.0;0.0
4;1400;ORCHIDS;1100;10;1099;3;1091;45;1109;10;1110;3;1118;45;1104.5;0.0
4;1500;STRAWBERRIES;3957;251;;;;;3959;251;;;;;3958.0;0.0
4;1500;ROSES;13694;77;;;;;13696;77;;;;;13695.0;0.0
4;1500;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
4;1500;STARFRUIT;4907;1;4906;24;;;4913;25;;;;;4910.0;0.0
4;1500;CHOCOLATE;7829;60;7828;53;;;7830;60;7831;53;;;7829.5;0.0
4;1500;GIFT_BASKET;69114;1;69113;11;69111;30;69124;1;69125;11;69126;30;69119.0;0.0
4;1500;COCONUT_COUPON;575;42;;;;;576;42;;;;;575.5;0.0
4;1500;COCONUT;9883;220;;;;;9885;146;9886;74;;;9884.0;0.0
4;1500;ORCHIDS;1101;7;1100;2;1092;42;1109;7;1111;2;1118;42;1105.0;0.0
4;1600;STARFRUIT;4907;27;;;;;4908;8;4914;27;;;4907.5;0.0
4;1600;CHOCOLATE;7828;126;;;;;7830;126;;;;;7829.0;0.0
4;1600;COCONUT_COUPON;574;35;;;;;575;35;;;;;574.5;0.0
4;1600;COCONUT;9882;104;9881;78;;;9883;104;9884;78;;;9882.5;0.0
4;1600;ROSES;13693;55;;;;;13694;55;;;;;13693.5;0.0
4;1600;ORCHIDS;1101;9;1100;5;1092;51;1109;9;1111;5;1118;51;1105.0;0.0
4;1600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
4;1600;GIFT_BASKET;69130;4;69124;15;69123;20;69137;15;69138;20;;;69133.5;0.0
4;1600;STRAWBERRIES;3957;233;;;;;3959;233;;;;;3958.0;0.0
4;1700;COCONUT_COUPON;576;53;;;;;577;43;;;;;576.5;0.0
4;1700;COCONUT;9882;141;9881;48;;;9883;130;9884;48;;;9882.5;0.0
4;1700;ORCHIDS;1101;7;1099;3;1092;49;1109;7;1111;3;1118;49;1105.0;0.0
4;1700;STRAWBERRIES;3957;229;;;;;3959;229;;;;;3958.0;0.0
4;1700;ROSES;13695;24;13694;31;;;13696;55;;;;;13695.5;0.0
4;1700;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
4;1700;STARFRUIT;4907;25;;;;;4913;25;;;;;4910.0;0.0
4;1700;CHOCOLATE;7830;158;;;;;7832;158;;;;;7831.0;0.0
4;1700;GIFT_BASKET;69145;1;69144;18;69143;24;69155;1;69156;18;69157;24;69150.0;0.0
4;1800;AMETHYSTS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;0.0
4;1800;GIFT_BASKET;69144;8;69139;2;69138;15;69149;2;69150;15;69151;24;69146.5;0.0
4;1800;STRAWBERRIES;3958;73;3957;151;;;3959;224;;;;;3958.5;0.0
4;1800;STARFRUIT;4907;2;4906;27;;;4913;29;;;;;4910.0;0.0
4;1800;CHOCOLATE;7831;112;;;;;7833;112;;;;;7832.0;0.0
4;1800;COCONUT_COUPON;575;41;;;;;577;41;;;;;576.0;0.0
4;1800;COCONUT;9882;134;9881;46;;;9883;134;9884;46;;;9882.5;0.0
4;1800;ROSES;13690;66;;;;;13691;66;;;;;13690.5;0.0
4;1800;ORCHIDS;1101;5;1099;5;1092;47;1109;5;1110;5;1118;47;1105.0;0.0
4;1900;STRAWBERRIES;3958;68;3957;136;;;3959;204;;;;;3958.5;0.0
4;1900;ROSES;13688;56;;;;;13690;56;;;;;13689.0;0.0
4;1900;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
4;1900;STARFRUIT;4907;28;;;;;4911;2;4913;29;;;4909.0;0.0
4;1900;CHOCOLATE;7831;42;7830;68;;;7832;110;;;;;7831.5;0.0
4;1900;GIFT_BASKET;69138;16;69137;20;;;69151;16;69152;20;;;69144.5;0.0
4;1900;COCONUT_COUPON;578;36;;;;;579;36;;;;;578.5;0.0
4;1900;COCONUT;9883;108;9882;73;;;9884;108;9885;73;;;9883.5;0.0
4;1900;ORCHIDS;1104;10;1101;8;1099;2;1109;8;1110;2;1118;53;1106.5;0.0
4;2000;STARFRUIT;4907;24;;;;;4913;24;;;;;4910.0;0.0
4;2000;CHOCOLATE;7830;141;;;;;7832;141;;;;;7831.0;0.0
4;2000;COCONUT_COUPON;577;28;;;;;578;28;;;;;577.5;0.0
4;2000;COCONUT;9881;158;;;;;9883;112;9884;46;;;9882.0;0.0
4;2000;ROSES;13686;57;;;;;13688;57;;;;;13687.0;0.0
4;2000;ORCHIDS;1101;7;1099;4;1092;44;1109;7;1110;4;1118;44;1105.0;0.0
4;2000;AMETHYSTS;9995;24;;;;;10002;7;10005;24;;;9998.5;0.0
4;2000;GIFT_BASKET;69130;13;69129;15;;;69143;13;69144;15;;;69136.5;0.0
4;2000;STRAWBERRIES;3958;282;;;;;3959;290;;;;;3958.5;0.0
4;2100;COCONUT_COUPON;576;36;;;;;577;36;;;;;576.5;0.0
4;2100;COCONUT;9881;192;;;;;9883;184;;;;;9882.0;0.0
4;2100;ORCHIDS;1101;7;1099;3;1092;39;1109;7;1110;3;1118;39;1105.0;0.0
4;2100;STRAWBERRIES;3957;159;;;;;3959;159;;;;;3958.0;0.0
4;2100;ROSES;13686;67;;;;;13687;67;;;;;13686.5;0.0
4;2100;AMETHYSTS;9996;2;9995;21;;;10000;5;10004;2;10005;21;9998.0;0.0
4;2100;STARFRUIT;4907;23;;;;;4910;5;4913;2;4914;21;4908.5;0.0
4;2100;CHOCOLATE;7831;52;7830;58;;;7832;110;;;;;7831.5;0.0
4;2100;GIFT_BASKET;69135;2;69134;11;69133;23;69145;2;69147;11;69148;23;69140.0;0.0
4;2200;AMETHYSTS;10002;1;9998;9;9995;24;10005;24;;;;;10003.5;0.0
4;2200;GIFT_BASKET;69137;20;69136;30;;;69150;20;69151;30;;;69143.5;0.0
4;2200;STRAWBERRIES;3957;208;;;;;3958;88;3959;120;;;3957.5;0.0
4;2200;STARFRUIT;4907;24;;;;;4914;24;;;;;4910.5;0.0
4;2200;CHOCOLATE;7831;47;7830;88;;;7832;135;;;;;7831.5;0.0
4;2200;COCONUT_COUPON;577;50;;;;;578;50;;;;;577.5;0.0
4;2200;ROSES;13685;67;;;;;13686;30;13687;37;;;13685.5;0.0
4;2200;COCONUT;9881;124;9880;56;;;9882;124;9883;56;;;9881.5;0.0
4;2200;ORCHIDS;1101;10;1099;5;1092;54;1109;10;1110;5;1118;54;1105.0;0.0
4;2300;STRAWBERRIES;3957;291;;;;;3959;291;;;;;3958.0;0.0
4;2300;ROSES;13682;70;;;;;13684;70;;;;;13683.0;0.0
4;2300;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
4;2300;STARFRUIT;4907;27;;;;;4912;6;4913;27;;;4909.5;0.0
4;2300;CHOCOLATE;7829;162;;;;;7831;162;;;;;7830.0;0.0
4;2300;GIFT_BASKET;69131;2;69130;10;69129;26;69142;2;69143;10;69144;26;69136.5;0.0
4;2300;COCONUT_COUPON;577;38;;;;;578;38;;;;;577.5;0.0
4;2300;ORCHIDS;1101;9;1099;4;1092;44;1109;9;1110;4;1118;44;1105.0;0.0
4;2300;COCONUT;9881;179;;;;;9883;114;9884;65;;;9882.0;0.0
4;2400;STARFRUIT;4906;27;;;;;4907;1;4913;27;;;4906.5;0.0
4;2400;CHOCOLATE;7829;109;;;;;7830;38;7831;71;;;7829.5;0.0
4;2400;GIFT_BASKET;69129;1;69128;17;69127;16;69139;1;69140;17;69141;16;69134.0;0.0
4;2400;COCONUT_COUPON;576;34;;;;;577;34;;;;;576.5;0.0
4;2400;ROSES;13685;16;13684;30;;;13686;46;;;;;13685.5;0.0
4;2400;ORCHIDS;1100;6;1099;3;1091;49;1108;6;1110;3;1117;49;1104.0;0.0
4;2400;COCONUT;9882;145;9881;78;;;9884;223;;;;;9883.0;0.0
4;2400;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
4;2400;STRAWBERRIES;3956;264;;;;;3958;264;;;;;3957.0;0.0
4;2500;GIFT_BASKET;69142;1;69141;12;69140;28;69152;1;69153;12;69154;28;69147.0;0.0
4;2500;COCONUT_COUPON;576;41;;;;;577;41;;;;;576.5;0.0
4;2500;ORCHIDS;1100;7;1099;5;1091;45;1108;7;1110;5;1117;45;1104.0;0.0
4;2500;COCONUT;9882;116;9881;51;;;9883;116;9884;51;;;9882.5;0.0
4;2500;ROSES;13688;28;13687;40;;;13689;68;;;;;13688.5;0.0
4;2500;STRAWBERRIES;3955;191;;;;;3957;191;;;;;3956.0;0.0
4;2500;AMETHYSTS;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;0.0
4;2500;STARFRUIT;4906;27;;;;;4913;27;;;;;4909.5;0.0
4;2500;CHOCOLATE;7831;119;;;;;7833;119;;;;;7832.0;0.0
4;2600;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
4;2600;STRAWBERRIES;3955;216;;;;;3957;216;;;;;3956.0;0.0
4;2600;STARFRUIT;4906;30;;;;;4913;30;;;;;4909.5;0.0
4;2600;CHOCOLATE;7833;149;;;;;7834;63;7835;86;;;7833.5;0.0
4;2600;GIFT_BASKET;69143;2;69142;15;69141;20;69154;2;69155;15;69156;20;69148.5;0.0
4;2600;COCONUT_COUPON;576;37;;;;;577;37;;;;;576.5;0.0
4;2600;ROSES;13690;53;;;;;13691;53;;;;;13690.5;0.0
4;2600;ORCHIDS;1099;6;1098;4;1090;49;1107;6;1109;4;1116;49;1103.0;0.0
4;2600;COCONUT;9882;121;9881;45;;;9883;121;9884;45;;;9882.5;0.0
4;2700;ROSES;13691;63;;;;;13692;30;13693;33;;;13691.5;0.0
4;2700;STRAWBERRIES;3955;202;;;;;3956;61;3957;141;;;3955.5;0.0
4;2700;AMETHYSTS;9998;6;9995;24;;;10005;24;;;;;10001.5;0.0
4;2700;STARFRUIT;4910;8;4905;24;;;4912;24;;;;;4911.0;0.0
4;2700;CHOCOLATE;7831;116;;;;;7832;55;7833;61;;;7831.5;0.0
4;2700;GIFT_BASKET;69136;17;69135;30;;;69149;17;69150;30;;;69142.5;0.0
4;2700;COCONUT_COUPON;577;47;;;;;578;47;;;;;577.5;0.0
4;2700;ORCHIDS;1099;9;1098;5;1090;50;1108;9;1109;5;1117;50;1103.5;0.0
4;2700;COCONUT;9881;117;9880;58;;;9882;117;9883;58;;;9881.5;0.0
4;2800;STARFRUIT;4905;21;;;;;4912;21;;;;;4908.5;0.0
4;2800;CHOCOLATE;7831;104;;;;;7832;42;7833;62;;;7831.5;0.0
4;2800;GIFT_BASKET;69134;11;69133;19;;;69140;4;69146;11;69148;19;69137.0;0.0
4;2800;COCONUT_COUPON;578;30;;;;;579;30;;;;;578.5;0.0
4;2800;ROSES;13693;60;;;;;13694;19;13695;41;;;13693.5;0.0
4;2800;ORCHIDS;1099;8;1098;2;1090;40;1108;8;1109;2;1117;40;1103.5;0.0
4;2800;COCONUT;9880;129;9879;59;;;9881;129;9882;59;;;9880.5;0.0
4;2800;AMETHYSTS;9998;5;9995;21;;;10005;21;;;;;10001.5;0.0
4;2800;STRAWBERRIES;3955;212;;;;;3956;201;;;;;3955.5;0.0
4;2900;GIFT_BASKET;69153;8;69148;2;69147;18;69159;2;69160;18;69161;29;69156.0;0.0
4;2900;ORCHIDS;1099;7;1097;3;1090;49;1107;7;1108;3;1116;49;1103.0;0.0
4;2900;COCONUT;9879;108;9878;56;;;9881;164;;;;;9880.0;0.0
4;2900;COCONUT_COUPON;578;38;;;;;579;49;;;;;578.5;0.0
4;2900;STARFRUIT;4906;2;4905;24;;;4912;26;;;;;4909.0;0.0
4;2900;ROSES;13694;61;;;;;13696;61;;;;;13695.0;0.0
4;2900;STRAWBERRIES;3955;247;;;;;3956;87;3957;160;;;3955.5;0.0
4;2900;CHOCOLATE;7832;135;;;;;7834;135;;;;;7833.0;0.0
4;2900;AMETHYSTS;9996;2;9995;24;;;10002;2;10004;2;10005;24;9999.0;0.0
4;3000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
4;3000;STRAWBERRIES;3954;255;;;;;3956;255;;;;;3955.0;0.0
4;3000;CHOCOLATE;7833;110;;;;;7834;55;7835;55;;;7833.5;0.0
4;3000;COCONUT_COUPON;579;43;;;;;580;43;;;;;579.5;0.0
4;3000;GIFT_BASKET;69138;1;69137;16;69136;26;69149;1;69150;16;69151;26;69143.5;0.0
4;3000;STARFRUIT;4911;1;4906;22;;;4912;22;;;;;4911.5;0.0
4;3000;ROSES;13695;26;13694;40;;;13696;66;;;;;13695.5;0.0
4;3000;ORCHIDS;1099;9;1097;3;1090;46;1107;9;1108;3;1116;46;1103.0;0.0
4;3000;COCONUT;9879;200;;;;;9881;126;9882;74;;;9880.0;0.0
4;3100;STARFRUIT;4906;1;4905;28;;;4910;3;4912;30;;;4908.0;0.0
4;3100;ROSES;13690;61;;;;;13692;61;;;;;13691.0;0.0
4;3100;STRAWBERRIES;3955;85;3954;200;;;3956;285;;;;;3955.5;0.0
4;3100;CHOCOLATE;7834;145;;;;;7835;60;7836;85;;;7834.5;0.0
4;3100;AMETHYSTS;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;0.0
4;3100;GIFT_BASKET;69141;2;69140;10;69139;28;69152;2;69153;10;69154;28;69146.5;0.0
4;3100;ORCHIDS;1099;6;1097;4;1090;44;1107;6;1108;4;1116;44;1103.0;0.0
4;3100;COCONUT;9878;136;9877;71;;;9880;207;;;;;9879.0;0.0
4;3100;COCONUT_COUPON;578;40;;;;;579;40;;;;;578.5;0.0
4;3200;CHOCOLATE;7832;38;7831;51;;;7833;38;7834;51;;;7832.5;0.0
4;3200;COCONUT_COUPON;577;34;;;;;578;34;;;;;577.5;0.0
4;3200;GIFT_BASKET;69144;1;69143;11;69142;22;69154;1;69156;11;69157;22;69149.0;0.0
4;3200;STARFRUIT;4906;1;4905;27;;;4912;28;;;;;4909.0;0.0
4;3200;ROSES;13691;59;;;;;13692;59;;;;;13691.5;0.0
4;3200;ORCHIDS;1099;7;1097;3;1090;45;1107;7;1109;3;1116;45;1103.0;0.0
4;3200;COCONUT;9878;153;;;;;9880;113;9881;40;;;9879.0;0.0
4;3200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
4;3200;STRAWBERRIES;3954;173;;;;;3956;173;;;;;3955.0;0.0
4;3300;GIFT_BASKET;69152;2;69141;1;69140;19;69153;19;69154;22;;;69152.5;0.0
4;3300;ORCHIDS;1099;7;1098;2;1090;47;1107;7;1109;2;1116;47;1103.0;0.0
4;3300;COCONUT;9878;144;9877;40;;;9879;144;9880;40;;;9878.5;0.0
4;3300;COCONUT_COUPON;575;42;;;;;576;1;577;41;;;575.5;0.0
4;3300;ROSES;13692;56;;;;;13693;56;;;;;13692.5;0.0
4;3300;STARFRUIT;4905;22;;;;;4912;22;;;;;4908.5;0.0
4;3300;STRAWBERRIES;3955;4;3954;258;;;3956;258;;;;;3955.5;0.0
4;3300;CHOCOLATE;7831;103;;;;;7832;42;7833;61;;;7831.5;0.0
4;3300;AMETHYSTS;9998;1;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
4;3400;AMETHYSTS;9998;5;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
4;3400;STRAWBERRIES;3955;218;;;;;3956;209;;;;;3955.5;0.0
4;3400;COCONUT;9878;108;9877;45;;;9880;153;;;;;9879.0;0.0
4;3400;CHOCOLATE;7829;59;7828;53;;;7830;112;;;;;7829.5;0.0
4;3400;COCONUT_COUPON;575;32;;;;;576;32;;;;;575.5;0.0
