timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY
28700;1114.25;1.3;9.5;-2.0;4433.811;93.81617;0
28800;1116.25;1.3;9.5;-2.0;4433.3345;93.812096;0
28900;1117.25;1.3;9.5;-2.0;4432.857;93.808014;0
29000;1118.75;1.3;9.5;-2.0;4432.3774;93.80394;0
29100;1119.25;1.3;9.5;-2.0;4431.8965;93.79987;0
29200;1119.25;1.3;9.5;-2.0;4431.4136;93.7958;0
29300;1119.0;1.3;9.5;-2.0;4430.9297;93.79173;0
29400;1119.75;1.3;9.5;-2.0;4430.444;93.78766;0
29500;1120.25;1.3;9.5;-2.0;4429.957;93.78359;0
29600;1120.75;1.3;9.5;-2.0;4429.4683;93.779526;0
29700;1119.75;1.3;9.5;-2.0;4428.978;93.77547;0
29800;1119.75;1.3;9.5;-2.0;4428.4863;93.77141;0
29900;1118.25;1.3;9.5;-2.0;4427.993;93.76734;0
30000;1117.75;1.3;9.5;-2.0;4427.498;93.76328;0
30100;1118.0;1.3;9.5;-2.0;4427.002;93.75923;0
30200;1117.75;1.3;9.5;-2.0;4426.504;93.75517;0
30300;1117.75;1.3;9.5;-2.0;4426.0044;93.75112;0
30400;1117.5;1.3;9.5;-2.0;4425.5034;93.74707;0
30500;1116.75;1.3;9.5;-2.0;4425.001;93.74302;0
30600;1116.25;1.3;9.5;-2.0;4424.497;93.73897;0
30700;1117.25;1.3;9.5;-2.0;4423.9917;93.734924;0
30800;1117.75;1.3;9.5;-2.0;4423.485;93.73087;0
30900;1118.75;1.3;9.5;-2.0;4422.976;93.72683;0
31000;1118.25;1.3;9.5;-2.0;4422.4663;93.72279;0
31100;1118.25;1.3;9.5;-2.0;4421.9546;93.71875;0
31200;1118.25;1.3;9.5;-2.0;4421.4414;93.714714;0
31300;1117.75;1.3;9.5;-2.0;4420.927;93.71068;0
31400;1118.25;1.3;9.5;-2.0;4420.4106;93.70664;0
31500;1118.75;1.3;9.5;-2.0;4419.893;93.70261;0
31600;1118.75;1.3;9.5;-2.0;4419.374;93.69858;0
31700;1119.75;1.3;9.5;-2.0;4418.8535;93.69455;0
31800;1119.75;1.3;9.5;-2.0;4418.3315;93.69052;0
31900;1117.25;1.3;9.5;-2.0;4417.808;93.68649;0
32000;1116.75;1.3;9.5;-2.0;4417.2827;93.68247;0
32100;1115.75;1.3;9.5;-2.0;4416.7563;93.678444;0
32200;1115.75;1.3;9.5;-2.0;4416.228;93.67443;0
32300;1114.75;1.3;9.5;-2.0;4415.6987;93.67041;0
32400;1114.75;1.3;9.5;-2.0;4415.1675;93.66639;0
32500;1115.0;1.3;9.5;-2.0;4414.635;93.66238;0
32600;1115.75;1.3;9.5;-2.0;4414.101;93.65836;0
32700;1115.75;1.3;9.5;-2.0;4413.5654;93.65436;0
32800;1114.75;1.3;9.5;-2.0;4413.0283;93.650345;0
32900;1114.75;1.3;9.5;-2.0;4412.4897;93.64634;0
33000;1113.25;1.3;9.5;-2.0;4411.95;93.642334;0
33100;1114.75;1.3;9.5;-2.0;4411.4087;93.63833;0
33200;1114.5;1.3;9.5;-2.0;4410.8657;93.63433;0
33300;1115.75;1.3;9.5;-2.0;4410.3213;93.63033;0
33400;1115.25;1.3;9.5;-2.0;4409.7754;93.626335;0
33500;1116.75;1.3;9.5;-2.0;4409.228;93.62234;0
33600;1115.25;1.3;9.5;-2.0;4408.679;93.61835;0
33700;1114.25;1.3;9.5;-2.0;4408.129;93.61436;0
33800;1113.25;1.3;9.5;-2.0;4407.577;93.61037;0
33900;1114.25;1.3;9.5;-2.0;4407.024;93.606384;0
34000;1113.25;1.3;9.5;-2.0;4406.469;93.602394;0
34100;1113.25;1.3;9.5;-2.0;4405.913;93.59841;0
34200;1115.25;1.3;9.5;-2.0;4405.3555;93.59444;0
34300;1114.25;1.3;9.5;-2.0;4404.7964;93.590454;0
34400;1116.25;1.3;9.5;-2.0;4404.236;93.58648;0
34500;1115.75;1.3;9.5;-2.0;4403.674;93.582504;0
34600;1116.75;1.3;9.5;-2.0;4403.1104;93.57854;0
34700;1115.25;1.3;9.5;-2.0;4402.5454;93.57456;0
34800;1115.25;1.3;9.5;-2.0;4401.9795;93.570595;0
34900;1113.75;1.3;9.5;-2.0;4401.4116;93.566635;0
35000;1113.5;1.3;9.5;-2.0;4400.8423;93.56267;0
35100;1113.5;1.3;9.5;-2.0;4400.2715;93.55871;0
35200;1112.75;1.3;9.5;-2.0;4399.699;93.55475;0
35300;1113.25;1.3;9.5;-2.0;4399.126;93.5508;0
35400;1113.0;1.3;9.5;-2.0;4398.551;93.54684;0
35500;1113.0;1.3;9.5;-2.0;4397.9746;93.542885;0
35600;1113.0;1.3;9.5;-2.0;4397.3965;93.53894;0
35700;1114.75;1.3;9.5;-2.0;4396.8174;93.53499;0
35800;1115.25;1.3;9.5;-2.0;4396.2363;93.531044;0
35900;1117.25;1.3;9.5;-2.0;4395.6543;93.52711;0
36000;1116.75;1.3;9.5;-2.0;4395.0703;93.52316;0
36100;1114.75;1.3;9.5;-2.0;4394.4854;93.519226;0
36200;1114.5;1.3;9.5;-2.0;4393.899;93.51529;0
36300;1114.75;1.3;9.5;-2.0;4393.311;93.51136;0
36400;1115.25;1.3;9.5;-2.0;4392.7217;93.50742;0
36500;1116.25;1.3;9.5;-2.0;4392.131;93.503494;0
36600;1117.75;1.3;9.5;-2.0;4391.5386;93.49957;0
36700;1117.5;1.3;9.5;-2.0;4390.9453;93.49564;0
36800;1117.75;1.3;9.5;-2.0;4390.35;93.49172;0
36900;1116.75;1.3;9.5;-2.0;4389.754;93.48781;0
37000;1117.75;1.3;9.5;-2.0;4389.156;93.48389;0
37100;1116.25;1.3;9.5;-2.0;4388.5566;93.47997;0
37200;1116.75;1.3;9.5;-2.0;4387.956;93.47607;0
37300;1117.0;1.3;9.5;-2.0;4387.354;93.47215;0
37400;1117.25;1.3;9.5;-2.0;4386.7505;93.46825;0
37500;1116.75;1.3;9.5;-2.0;4386.1455;93.46435;0
37600;1117.75;1.3;9.5;-2.0;4385.539;93.46044;0
37700;1118.25;1.3;9.5;-2.0;4384.9316;93.45654;0
37800;1118.25;1.3;9.5;-2.0;4384.3223;93.45265;0
37900;1118.5;1.3;9.5;-2.0;4383.712;93.44875;0
38000;1118.25;1.3;9.5;-2.0;4383.1;93.44486;0
38100;1117.25;1.3;9.5;-2.0;4382.4863;93.44097;0
38200;1117.75;1.3;9.5;-2.0;4381.872;93.43709;0
38300;1118.25;1.3;9.5;-2.0;4381.256;93.433205;0
38400;1116.75;1.3;9.5;-2.0;4380.638;93.42932;0
38500;1116.75;1.3;9.5;-2.0;4380.0195;93.425446;0
38600;1115.75;1.3;9.5;-2.0;4379.399;93.42157;0
38700;1114.75;1.3;9.5;-2.0;4378.7773;93.417694;0
38800;1114.5;1.3;9.5;-2.0;4378.1543;93.413826;0
38900;1113.75;1.3;9.5;-2.0;4377.53;93.40996;0
39000;1113.75;1.3;9.5;-2.0;4376.9043;93.40609;0
39100;1112.75;1.3;9.5;-2.0;4376.277;93.40223;0
39200;1110.75;1.3;9.5;-2.0;4375.6484;93.39837;0
39300;1110.75;1.3;9.5;-2.0;4375.0186;93.394516;0
39400;1111.75;1.3;9.5;-2.0;4374.387;93.39066;0
39500;1111.75;1.3;9.5;-2.0;4373.7544;93.38681;0
39600;1110.25;1.3;9.5;-2.0;4373.12;93.38296;0
39700;1110.25;1.3;9.5;-2.0;4372.485;93.37911;0
39800;1109.75;1.3;9.5;-2.0;4371.848;93.37527;0
39900;1110.75;1.3;9.5;-2.0;4371.21;93.37143;0
40000;1109.25;1.3;9.5;-2.0;4370.5703;93.36759;0
40100;1111.25;1.3;9.5;-2.0;4369.9297;93.363754;0
40200;1111.0;1.3;9.5;-2.0;4369.287;93.359924;0
40300;1111.25;1.3;9.5;-2.0;4368.6436;93.356094;0
40400;1111.5;1.3;9.5;-2.0;4367.9985;93.35227;0
40500;1110.25;1.3;9.5;-2.0;4367.352;93.34844;0
40600;1109.25;1.3;9.5;-2.0;4366.7046;93.34463;0
40700;1109.0;1.3;9.5;-2.0;4366.0557;93.340805;0
40800;1109.0;1.3;9.5;-2.0;4365.405;93.33699;0
40900;1109.0;1.3;9.5;-2.0;4364.7534;93.33318;0
41000;1108.25;1.3;9.5;-2.0;4364.1;93.32937;0
41100;1107.75;1.3;9.5;-2.0;4363.446;93.32557;0
41200;1108.75;1.3;9.5;-2.0;4362.79;93.32176;0
